,0,1
0,0.476,0.524
1,0.254,0.746
2,0.62,0.38
3,0.582,0.418
4,0.198,0.802
5,0.554,0.446
6,0.124,0.876
7,0.638,0.362
8,0.828,0.172
9,0.87,0.13
10,0.616,0.384
11,0.854,0.146
12,0.694,0.306
13,0.786,0.214
14,0.88,0.12
15,0.656,0.344
16,0.416,0.584
17,0.854,0.146
18,0.97,0.03
19,0.718,0.282
20,0.488,0.512
21,0.914,0.086
22,0.504,0.496
23,0.09,0.91
24,0.696,0.304
25,0.912,0.088
26,0.502,0.498
27,0.29,0.71
28,0.938,0.062
29,0.414,0.586
30,0.714,0.286
31,0.736,0.264
32,0.94,0.06
33,0.918,0.082
34,0.6,0.4
35,0.842,0.158
36,0.852,0.148
37,0.11,0.89
