,0,1
0,0.684,0.316
1,0.818,0.182
2,0.622,0.378
3,0.428,0.572
4,0.848,0.152
5,0.134,0.866
6,0.504,0.496
7,0.446,0.554
8,0.226,0.774
9,0.202,0.798
10,0.744,0.256
11,0.176,0.824
12,0.278,0.722
13,0.388,0.612
14,0.484,0.516
15,0.786,0.214
16,0.78,0.22
17,0.764,0.236
18,0.804,0.196
19,0.908,0.092
20,0.368,0.632
21,0.944,0.056
22,0.824,0.176
23,0.768,0.232
24,0.622,0.378
25,0.656,0.344
26,0.548,0.452
27,0.57,0.43
28,0.636,0.364
29,0.952,0.048
30,0.268,0.732
31,0.958,0.042
32,0.552,0.448
33,0.942,0.058
34,0.822,0.178
35,0.852,0.148
36,0.656,0.344
37,0.444,0.556
