,0,1
0,0.826,0.174
1,0.86,0.14
2,0.814,0.186
3,0.818,0.182
4,0.486,0.514
5,0.47,0.53
6,0.902,0.098
7,0.82,0.18
8,0.566,0.434
9,0.498,0.502
10,0.578,0.422
11,0.432,0.568
12,0.858,0.142
13,0.79,0.21
14,0.968,0.032
15,0.79,0.21
16,0.778,0.222
17,0.802,0.198
18,0.894,0.106
19,0.762,0.238
20,0.508,0.492
21,0.748,0.252
22,0.882,0.118
23,0.614,0.386
24,0.374,0.626
25,0.492,0.508
26,0.5,0.5
27,0.398,0.602
28,0.882,0.118
29,0.71,0.29
30,0.45,0.55
31,0.948,0.052
32,0.626,0.374
33,0.546,0.454
34,0.456,0.544
35,0.858,0.142
36,0.66,0.34
37,0.638,0.362
38,0.806,0.194
39,0.854,0.146
40,0.918,0.082
41,0.298,0.702
42,0.202,0.798
43,0.302,0.698
44,0.446,0.554
45,0.48,0.52
46,0.176,0.824
47,0.27,0.73
48,0.766,0.234
49,0.594,0.406
50,0.432,0.568
51,0.556,0.444
52,0.626,0.374
