,0,1
0,0.248,0.752
1,0.834,0.166
2,0.51,0.49
3,0.936,0.064
4,0.898,0.102
5,0.194,0.806
6,0.79,0.21
7,0.816,0.184
8,0.686,0.314
9,0.6,0.4
10,0.87,0.13
11,0.65,0.35
12,0.608,0.392
13,0.448,0.552
14,0.64,0.36
15,0.696,0.304
16,0.62,0.38
17,0.532,0.468
18,0.808,0.192
19,0.914,0.086
20,0.638,0.362
21,0.234,0.766
22,0.896,0.104
23,0.684,0.316
24,0.844,0.156
25,0.362,0.638
26,0.75,0.25
27,0.734,0.266
28,0.274,0.726
29,0.874,0.126
30,0.862,0.138
31,0.916,0.084
32,0.578,0.422
33,0.574,0.426
34,0.746,0.254
35,0.244,0.756
36,0.876,0.124
37,0.682,0.318
38,0.616,0.384
39,0.874,0.126
40,0.906,0.094
41,0.502,0.498
42,0.372,0.628
43,0.86,0.14
44,0.572,0.428
45,0.854,0.146
46,0.704,0.296
47,0.648,0.352
48,0.792,0.208
49,0.584,0.416
50,0.86,0.14
51,0.916,0.084
52,0.184,0.816
