,0,1
0,0.47,0.53
1,0.382,0.618
2,0.892,0.108
3,0.07,0.93
4,0.194,0.806
5,0.772,0.228
6,0.116,0.884
7,0.282,0.718
8,0.312,0.688
9,0.324,0.676
10,0.356,0.644
11,0.93,0.07
12,0.426,0.574
13,0.624,0.376
14,0.658,0.342
15,0.508,0.492
16,0.846,0.154
17,0.8,0.2
18,0.888,0.112
19,0.698,0.302
20,0.69,0.31
21,0.942,0.058
22,0.496,0.504
23,0.14,0.86
24,0.218,0.782
25,0.32,0.68
26,0.246,0.754
27,0.168,0.832
28,0.718,0.282
29,0.648,0.352
30,0.828,0.172
31,0.78,0.22
32,0.738,0.262
33,0.95,0.05
34,0.848,0.152
35,0.76,0.24
36,0.422,0.578
37,0.636,0.364
