,0,1
0,0.564,0.436
1,0.924,0.076
2,0.84,0.16
3,0.428,0.572
4,0.256,0.744
5,0.456,0.544
6,0.72,0.28
7,0.836,0.164
8,0.784,0.216
9,0.224,0.776
10,0.47,0.53
11,0.478,0.522
12,0.366,0.634
13,0.352,0.648
14,0.868,0.132
15,0.358,0.642
16,0.688,0.312
17,0.914,0.086
18,0.832,0.168
19,0.762,0.238
20,0.554,0.446
21,0.944,0.056
22,0.916,0.084
23,0.944,0.056
24,0.472,0.528
25,0.796,0.204
26,0.414,0.586
27,0.858,0.142
28,0.288,0.712
29,0.752,0.248
30,0.968,0.032
31,0.7,0.3
32,0.546,0.454
33,0.77,0.23
34,0.672,0.328
35,0.886,0.114
36,0.946,0.054
37,0.392,0.608
