,0,1
0,0.712,0.288
1,0.486,0.514
2,0.542,0.458
3,0.292,0.708
4,0.938,0.062
5,0.74,0.26
6,0.706,0.294
7,0.314,0.686
8,0.666,0.334
9,0.4,0.6
10,0.668,0.332
11,0.388,0.612
12,0.274,0.726
13,0.542,0.458
14,0.458,0.542
15,0.61,0.39
16,0.678,0.322
17,0.6,0.4
18,0.604,0.396
19,0.94,0.06
20,0.574,0.426
21,0.718,0.282
22,0.586,0.414
23,0.696,0.304
24,0.62,0.38
25,0.546,0.454
26,0.396,0.604
27,0.694,0.306
28,0.636,0.364
29,0.802,0.198
30,0.432,0.568
31,0.824,0.176
32,0.48,0.52
33,0.696,0.304
34,0.424,0.576
35,0.542,0.458
36,0.666,0.334
37,0.69,0.31
38,0.55,0.45
39,0.566,0.434
40,0.356,0.644
41,0.866,0.134
42,0.9,0.1
43,0.886,0.114
44,0.712,0.288
45,0.696,0.304
46,0.88,0.12
47,0.35,0.65
48,0.37,0.63
49,0.714,0.286
50,0.426,0.574
51,0.622,0.378
52,0.692,0.308
