,0,1
0,0.834,0.166
1,0.792,0.208
2,0.148,0.852
3,0.598,0.402
4,0.666,0.334
5,0.806,0.194
6,0.808,0.192
7,0.708,0.292
8,0.472,0.528
9,0.646,0.354
10,0.636,0.364
11,0.246,0.754
12,0.838,0.162
13,0.41,0.59
14,0.968,0.032
15,0.888,0.112
16,0.242,0.758
17,0.922,0.078
18,0.9,0.1
19,0.42,0.58
20,0.896,0.104
21,0.76,0.24
22,0.622,0.378
23,0.736,0.264
24,0.554,0.446
25,0.444,0.556
26,0.626,0.374
27,0.734,0.266
28,0.218,0.782
29,0.84,0.16
30,0.866,0.134
31,0.678,0.322
32,0.696,0.304
33,0.84,0.16
34,0.632,0.368
35,0.74,0.26
36,0.582,0.418
37,0.508,0.492
