,0,1
0,0.752,0.248
1,0.964,0.036
2,0.618,0.382
3,0.81,0.19
4,0.584,0.416
5,0.848,0.152
6,0.778,0.222
7,0.284,0.716
8,0.068,0.932
9,0.812,0.188
10,0.924,0.076
11,0.688,0.312
12,0.742,0.258
13,0.45,0.55
14,0.862,0.138
15,0.378,0.622
16,0.044,0.956
17,0.696,0.304
18,0.042,0.958
19,0.216,0.784
20,0.696,0.304
21,0.932,0.068
22,0.922,0.078
23,0.034,0.966
24,0.754,0.246
25,0.844,0.156
26,0.008,0.992
27,0.89,0.11
28,0.886,0.114
29,0.29,0.71
30,0.772,0.228
31,0.068,0.932
32,0.948,0.052
33,0.436,0.564
34,0.632,0.368
35,0.596,0.404
36,0.556,0.444
37,0.034,0.966
38,0.792,0.208
39,0.21,0.79
40,0.186,0.814
41,0.832,0.168
42,0.802,0.198
43,0.784,0.216
44,0.018,0.982
45,0.744,0.256
46,0.886,0.114
47,0.64,0.36
48,0.2,0.8
49,0.882,0.118
50,0.722,0.278
51,0.726,0.274
52,0.754,0.246
53,0.906,0.094
54,0.584,0.416
55,0.088,0.912
56,0.704,0.296
57,0.892,0.108
58,0.864,0.136
59,0.368,0.632
