,0,1
0,0.038,0.962
1,0.066,0.934
2,0.112,0.888
3,0.048,0.952
4,0.712,0.288
5,0.538,0.462
6,0.976,0.024
7,0.878,0.122
8,0.57,0.43
9,0.02,0.98
10,0.262,0.738
11,0.054,0.946
12,0.732,0.268
13,1.0,0.0
14,0.03,0.97
15,0.724,0.276
16,0.032,0.968
17,0.044,0.956
18,0.562,0.438
19,0.978,0.022
20,0.542,0.458
21,1.0,0.0
22,0.41,0.59
23,0.994,0.006
24,0.696,0.304
25,0.614,0.386
26,0.298,0.702
27,0.598,0.402
28,0.206,0.794
29,0.996,0.004
30,0.042,0.958
31,0.908,0.092
32,0.88,0.12
33,0.996,0.004
34,0.364,0.636
35,0.864,0.136
36,0.826,0.174
37,0.472,0.528
38,0.93,0.07
39,0.148,0.852
40,0.844,0.156
41,0.428,0.572
42,0.394,0.606
43,0.082,0.918
44,0.706,0.294
45,0.36,0.64
46,0.22,0.78
47,0.366,0.634
48,0.948,0.052
49,0.078,0.922
50,0.208,0.792
51,0.188,0.812
52,1.0,0.0
53,0.758,0.242
54,0.25,0.75
55,0.558,0.442
56,0.56,0.44
57,0.502,0.498
58,1.0,0.0
59,0.052,0.948
