,0,1
0,0.744,0.256
1,0.48,0.52
2,0.166,0.834
3,0.818,0.182
4,0.898,0.102
5,0.394,0.606
6,0.882,0.118
7,0.388,0.612
8,0.87,0.13
9,0.092,0.908
10,0.47,0.53
11,0.332,0.668
12,0.96,0.04
13,0.074,0.926
14,0.106,0.894
15,0.02,0.98
16,0.132,0.868
17,0.412,0.588
18,0.26,0.74
19,0.36,0.64
20,0.896,0.104
21,0.396,0.604
22,0.842,0.158
23,0.328,0.672
24,0.866,0.134
25,0.74,0.26
26,0.74,0.26
27,0.414,0.586
28,1.0,0.0
29,0.14,0.86
30,0.998,0.002
31,0.98,0.02
32,0.304,0.696
33,0.978,0.022
34,0.984,0.016
35,0.982,0.018
36,0.412,0.588
37,0.608,0.392
38,0.656,0.344
39,0.32,0.68
40,0.568,0.432
41,0.314,0.686
42,0.24,0.76
43,0.368,0.632
44,0.928,0.072
45,0.492,0.508
46,0.386,0.614
47,0.134,0.866
48,0.13,0.87
49,0.766,0.234
50,0.022,0.978
51,0.058,0.942
52,0.96,0.04
53,0.912,0.088
54,0.616,0.384
55,0.458,0.542
56,0.636,0.364
57,0.112,0.888
58,0.702,0.298
59,0.216,0.784
