,0,1
0,0.588,0.412
1,0.456,0.544
2,0.428,0.572
3,0.88,0.12
4,0.862,0.138
5,0.1,0.9
6,0.766,0.234
7,0.102,0.898
8,0.81,0.19
9,0.57,0.43
10,0.664,0.336
11,0.566,0.434
12,0.558,0.442
13,0.82,0.18
14,0.28,0.72
15,0.178,0.822
16,0.264,0.736
17,0.362,0.638
18,0.708,0.292
19,0.744,0.256
20,0.778,0.222
21,0.76,0.24
22,0.92,0.08
23,0.556,0.444
24,0.19,0.81
25,0.598,0.402
26,0.718,0.282
27,0.406,0.594
28,0.324,0.676
29,0.422,0.578
30,0.372,0.628
31,0.824,0.176
32,0.184,0.816
33,0.816,0.184
34,0.834,0.166
35,0.168,0.832
36,0.44,0.56
37,0.87,0.13
38,0.924,0.076
39,0.604,0.396
40,0.718,0.282
41,0.308,0.692
42,0.81,0.19
43,0.53,0.47
44,0.482,0.518
45,0.424,0.576
46,0.906,0.094
47,0.514,0.486
48,0.366,0.634
49,0.318,0.682
50,0.576,0.424
51,0.35,0.65
52,0.152,0.848
53,0.14,0.86
54,0.842,0.158
55,0.744,0.256
56,0.076,0.924
57,0.728,0.272
58,0.926,0.074
59,0.612,0.388
