,0,1
0,0.166,0.834
1,0.89,0.11
2,0.316,0.684
3,0.44,0.56
4,0.318,0.682
5,0.256,0.744
6,0.868,0.132
7,0.842,0.158
8,0.902,0.098
9,0.354,0.646
10,0.484,0.516
11,0.782,0.218
12,0.774,0.226
13,0.938,0.062
14,0.324,0.676
15,0.28,0.72
16,0.39,0.61
17,0.61,0.39
18,0.704,0.296
19,0.564,0.436
20,0.362,0.638
21,0.75,0.25
22,0.888,0.112
23,0.354,0.646
24,0.48,0.52
25,0.794,0.206
26,0.84,0.16
27,0.578,0.422
28,0.878,0.122
29,0.402,0.598
30,0.828,0.172
31,0.772,0.228
32,0.342,0.658
33,0.346,0.654
34,0.6,0.4
35,0.268,0.732
36,0.792,0.208
37,0.476,0.524
38,0.774,0.226
39,0.852,0.148
40,0.7,0.3
41,0.92,0.08
42,0.836,0.164
