,0,1
0,0.744,0.256
1,0.764,0.236
2,0.976,0.024
3,0.834,0.166
4,0.358,0.642
5,0.774,0.226
6,0.052,0.948
7,0.182,0.818
8,0.188,0.812
9,0.646,0.354
10,0.266,0.734
11,0.36,0.64
12,0.008,0.992
13,0.058,0.942
14,0.928,0.072
15,0.728,0.272
16,0.642,0.358
17,0.74,0.26
18,0.76,0.24
19,0.566,0.434
20,0.072,0.928
21,0.928,0.072
22,0.974,0.026
23,0.0,1.0
24,0.632,0.368
25,0.722,0.278
26,0.778,0.222
27,0.784,0.216
28,0.802,0.198
29,0.472,0.528
30,0.746,0.254
31,0.67,0.33
32,0.13,0.87
33,0.78,0.22
34,0.478,0.522
35,0.208,0.792
36,0.916,0.084
37,0.976,0.024
38,0.738,0.262
39,0.764,0.236
40,0.0,1.0
41,0.716,0.284
42,0.996,0.004
