,0,1
0,0.454,0.546
1,0.794,0.206
2,0.538,0.462
3,0.742,0.258
4,0.562,0.438
5,0.168,0.832
6,0.326,0.674
7,0.154,0.846
8,0.69,0.31
9,0.706,0.294
10,0.05,0.95
11,0.162,0.838
12,0.128,0.872
13,0.71,0.29
14,0.47,0.53
15,0.732,0.268
16,0.316,0.684
17,0.81,0.19
18,0.066,0.934
19,0.25,0.75
20,0.468,0.532
21,0.57,0.43
22,0.922,0.078
23,0.348,0.652
24,0.906,0.094
25,0.074,0.926
26,0.808,0.192
27,0.076,0.924
28,0.74,0.26
29,0.218,0.782
30,0.536,0.464
31,0.114,0.886
32,0.81,0.19
33,0.566,0.434
34,0.61,0.39
35,0.686,0.314
36,0.466,0.534
37,0.438,0.562
38,0.322,0.678
39,0.842,0.158
40,0.89,0.11
41,0.556,0.444
42,0.12,0.88
