,0,1
0,0.41,0.59
1,0.474,0.526
2,0.26,0.74
3,0.78,0.22
4,0.958,0.042
5,0.744,0.256
6,0.536,0.464
7,0.708,0.292
8,0.428,0.572
9,0.784,0.216
10,0.254,0.746
11,0.008,0.992
12,0.45,0.55
13,0.55,0.45
14,0.482,0.518
15,0.762,0.238
16,0.782,0.218
17,0.952,0.048
18,0.566,0.434
19,0.404,0.596
20,0.962,0.038
21,0.682,0.318
22,0.608,0.392
23,0.95,0.05
24,0.202,0.798
25,0.188,0.812
26,0.876,0.124
27,0.994,0.006
28,0.772,0.228
29,0.84,0.16
30,0.72,0.28
31,0.378,0.622
32,0.824,0.176
33,0.802,0.198
34,0.516,0.484
35,0.298,0.702
36,0.812,0.188
37,0.188,0.812
38,0.298,0.702
39,0.724,0.276
40,0.188,0.812
41,0.528,0.472
42,0.996,0.004
