,0,1
0,0.248,0.752
1,0.628,0.372
2,0.858,0.142
3,0.984,0.016
4,0.722,0.278
5,0.12,0.88
6,0.996,0.004
7,0.982,0.018
8,0.5,0.5
9,0.502,0.498
10,0.994,0.006
11,0.808,0.192
12,0.986,0.014
13,0.848,0.152
14,0.844,0.156
15,0.88,0.12
16,0.92,0.08
17,0.568,0.432
18,0.532,0.468
19,0.686,0.314
20,1.0,0.0
21,0.758,0.242
22,0.762,0.238
23,0.918,0.082
24,0.632,0.368
25,0.998,0.002
26,0.368,0.632
27,0.956,0.044
28,0.988,0.012
29,0.874,0.126
30,0.936,0.064
31,0.718,0.282
32,0.966,0.034
33,0.552,0.448
34,0.988,0.012
35,0.998,0.002
36,0.96,0.04
37,0.836,0.164
38,0.484,0.516
39,0.896,0.104
40,0.158,0.842
41,0.984,0.016
42,0.924,0.076
43,0.944,0.056
44,0.81,0.19
45,0.952,0.048
46,0.346,0.654
47,0.798,0.202
48,0.954,0.046
49,0.66,0.34
50,0.96,0.04
51,0.72,0.28
52,0.732,0.268
53,0.99,0.01
54,1.0,0.0
55,0.588,0.412
56,0.882,0.118
57,0.902,0.098
58,0.998,0.002
59,0.972,0.028
