,0,1
0,0.34,0.66
1,0.548,0.452
2,0.676,0.324
3,0.992,0.008
4,0.594,0.406
5,0.11,0.89
6,0.452,0.548
7,0.548,0.452
8,0.784,0.216
9,0.136,0.864
10,0.714,0.286
11,0.994,0.006
12,0.77,0.23
13,0.104,0.896
14,0.796,0.204
15,0.992,0.008
16,0.544,0.456
17,0.94,0.06
18,0.8,0.2
19,0.188,0.812
20,0.168,0.832
21,0.408,0.592
22,0.674,0.326
23,0.526,0.474
24,0.66,0.34
25,0.134,0.866
26,0.806,0.194
27,0.692,0.308
28,0.184,0.816
29,0.994,0.006
30,0.524,0.476
31,0.254,0.746
32,0.9,0.1
33,0.512,0.488
34,0.326,0.674
35,0.6,0.4
36,0.826,0.174
37,0.578,0.422
38,0.33,0.67
39,0.884,0.116
40,0.3,0.7
41,0.124,0.876
42,0.102,0.898
43,0.818,0.182
44,0.918,0.082
45,0.488,0.512
46,0.112,0.888
47,0.426,0.574
48,0.794,0.206
49,0.89,0.11
50,0.706,0.294
51,0.532,0.468
52,0.878,0.122
53,0.63,0.37
54,0.796,0.204
55,0.48,0.52
56,0.49,0.51
57,0.962,0.038
58,0.95,0.05
59,0.106,0.894
