,0,1
0,0.298,0.702
1,0.444,0.556
2,0.492,0.508
3,0.796,0.204
4,0.89,0.11
5,0.092,0.908
6,0.942,0.058
7,0.936,0.064
8,0.546,0.454
9,0.54,0.46
10,1.0,0.0
11,0.48,0.52
12,0.574,0.426
13,0.874,0.126
14,0.554,0.446
15,0.772,0.228
16,0.876,0.124
17,0.644,0.356
18,0.624,0.376
19,0.722,0.278
20,0.884,0.116
21,0.966,0.034
22,0.876,0.124
23,0.858,0.142
24,0.66,0.34
25,0.902,0.098
26,0.24,0.76
27,0.98,0.02
28,1.0,0.0
29,0.992,0.008
30,0.94,0.06
31,0.804,0.196
32,0.938,0.062
33,0.79,0.21
34,0.99,0.01
35,1.0,0.0
36,0.936,0.064
37,0.714,0.286
38,0.488,0.512
39,0.952,0.048
40,0.03,0.97
41,0.984,0.016
42,0.994,0.006
43,0.978,0.022
44,1.0,0.0
45,0.982,0.018
46,0.118,0.882
47,0.948,0.052
48,0.982,0.018
49,0.546,0.454
50,0.978,0.022
51,0.98,0.02
52,0.634,0.366
53,0.98,0.02
54,0.966,0.034
55,0.914,0.086
56,0.904,0.096
57,0.956,0.044
58,1.0,0.0
59,1.0,0.0
