,0,1
0,0.876,0.124
1,0.98,0.02
2,0.348,0.652
3,0.978,0.022
4,0.922,0.078
5,0.5,0.5
6,0.424,0.576
7,0.918,0.082
8,0.43,0.57
9,0.986,0.014
10,0.954,0.046
11,0.978,0.022
12,0.914,0.086
13,0.66,0.34
14,0.754,0.246
15,0.688,0.312
16,0.852,0.148
17,0.866,0.134
18,0.77,0.23
19,0.954,0.046
20,0.976,0.024
21,0.894,0.106
22,0.876,0.124
23,0.33,0.67
24,0.906,0.094
25,0.482,0.518
26,0.966,0.034
27,0.92,0.08
28,0.728,0.272
29,0.916,0.084
30,0.976,0.024
31,0.922,0.078
32,0.498,0.502
33,0.946,0.054
34,0.838,0.162
35,0.978,0.022
36,0.926,0.074
37,0.882,0.118
38,0.918,0.082
39,0.748,0.252
40,0.784,0.216
41,0.444,0.556
42,0.906,0.094
43,0.954,0.046
44,0.942,0.058
45,0.766,0.234
46,0.896,0.104
47,0.524,0.476
48,0.47,0.53
49,0.714,0.286
50,0.686,0.314
51,0.954,0.046
52,0.93,0.07
53,0.51,0.49
54,0.492,0.508
55,0.936,0.064
56,0.686,0.314
57,0.968,0.032
58,0.95,0.05
59,0.364,0.636
