,0,1
0,0.362,0.638
1,0.86,0.14
2,0.772,0.228
3,0.968,0.032
4,0.34,0.66
5,0.556,0.444
6,0.986,0.014
7,0.976,0.024
8,0.918,0.082
9,0.332,0.668
10,0.98,0.02
11,0.708,0.292
12,0.936,0.064
13,0.86,0.14
14,0.846,0.154
15,0.584,0.416
16,0.914,0.086
17,0.496,0.504
18,0.474,0.526
19,0.87,0.13
20,0.954,0.046
21,0.916,0.084
22,0.66,0.34
23,0.75,0.25
24,0.99,0.01
25,0.948,0.052
26,0.9,0.1
27,0.978,0.022
28,0.216,0.784
29,0.318,0.682
30,0.956,0.044
31,0.502,0.498
32,0.962,0.038
33,0.98,0.02
34,0.608,0.392
35,1.0,0.0
36,0.8,0.2
37,1.0,0.0
38,0.914,0.086
39,0.828,0.172
40,0.838,0.162
41,0.974,0.026
42,0.568,0.432
