,0,1
0,0.91,0.09
1,0.926,0.074
2,0.426,0.574
3,0.85,0.15
4,0.63,0.37
5,0.324,0.676
6,0.866,0.134
7,0.992,0.008
8,0.028,0.972
9,0.788,0.212
10,0.946,0.054
11,0.902,0.098
12,0.26,0.74
13,0.7,0.3
14,0.756,0.244
15,0.912,0.088
16,0.53,0.47
17,0.948,0.052
18,0.88,0.12
19,0.088,0.912
20,0.988,0.012
21,0.932,0.068
22,0.998,0.002
23,0.972,0.028
24,0.97,0.03
25,0.684,0.316
26,0.822,0.178
27,0.986,0.014
28,0.86,0.14
29,0.32,0.68
30,0.106,0.894
31,0.902,0.098
32,0.92,0.08
33,0.942,0.058
34,0.446,0.554
35,0.738,0.262
36,0.896,0.104
37,0.526,0.474
38,0.834,0.166
39,0.846,0.154
40,0.794,0.206
41,0.882,0.118
42,0.092,0.908
