,0,1
0,0.274,0.726
1,0.8,0.2
2,0.882,0.118
3,0.96,0.04
4,0.278,0.722
5,0.664,0.336
6,1.0,0.0
7,0.888,0.112
8,0.118,0.882
9,0.856,0.144
10,0.98,0.02
11,0.92,0.08
12,0.908,0.092
13,0.924,0.076
14,0.994,0.006
15,0.98,0.02
16,0.72,0.28
17,0.404,0.596
18,0.878,0.122
19,0.294,0.706
20,0.92,0.08
21,0.59,0.41
22,0.924,0.076
23,0.718,0.282
24,0.214,0.786
25,0.964,0.036
26,0.918,0.082
27,0.976,0.024
28,0.946,0.054
29,0.202,0.798
30,0.998,0.002
31,0.962,0.038
32,0.448,0.552
33,0.614,0.386
34,0.814,0.186
35,0.366,0.634
36,0.948,0.052
37,0.988,0.012
38,0.766,0.234
39,0.702,0.298
40,0.94,0.06
41,0.128,0.872
42,1.0,0.0
43,0.986,0.014
44,0.99,0.01
45,0.792,0.208
46,0.964,0.036
47,0.618,0.382
48,0.894,0.106
49,0.686,0.314
50,0.844,0.156
51,0.696,0.304
52,0.988,0.012
53,0.986,0.014
54,0.992,0.008
55,0.822,0.178
56,0.932,0.068
57,0.786,0.214
58,0.926,0.074
59,0.13,0.87
