,0,1
0,0.47,0.53
1,0.488,0.512
2,0.896,0.104
3,0.78,0.22
4,0.668,0.332
5,0.22,0.78
6,0.878,0.122
7,0.292,0.708
8,0.6,0.4
9,0.706,0.294
10,0.894,0.106
11,0.746,0.254
12,0.786,0.214
13,0.91,0.09
14,0.528,0.472
15,0.804,0.196
16,0.434,0.566
17,0.854,0.146
18,0.788,0.212
19,0.578,0.422
20,0.382,0.618
21,0.902,0.098
22,0.228,0.772
23,0.732,0.268
24,0.746,0.254
25,0.832,0.168
26,0.94,0.06
27,0.91,0.09
28,0.842,0.158
29,0.766,0.234
30,0.8,0.2
31,0.698,0.302
32,0.464,0.536
33,0.934,0.066
34,0.51,0.49
35,0.902,0.098
36,0.744,0.256
37,0.472,0.528
38,0.68,0.32
39,0.754,0.246
40,0.818,0.182
41,0.59,0.41
42,0.318,0.682
