,0,1
0,0.896,0.104
1,0.654,0.346
2,0.84,0.16
3,0.894,0.106
4,1.0,0.0
5,0.988,0.012
6,0.62,0.38
7,0.764,0.236
8,0.918,0.082
9,0.99,0.01
10,0.642,0.358
11,0.616,0.384
12,0.9,0.1
13,0.992,0.008
14,0.182,0.818
15,0.882,0.118
16,0.998,0.002
17,0.924,0.076
18,0.94,0.06
19,0.556,0.444
20,0.914,0.086
21,0.798,0.202
22,0.518,0.482
23,0.534,0.466
24,0.85,0.15
25,0.46,0.54
26,0.9,0.1
27,0.846,0.154
28,0.752,0.248
29,0.96,0.04
30,0.99,0.01
31,0.594,0.406
32,0.874,0.126
33,1.0,0.0
34,0.998,0.002
35,0.992,0.008
36,1.0,0.0
37,0.87,0.13
38,0.888,0.112
39,0.618,0.382
40,0.836,0.164
41,0.954,0.046
42,0.964,0.036
43,0.586,0.414
44,0.848,0.152
45,0.93,0.07
46,0.436,0.564
47,0.858,0.142
48,0.152,0.848
49,0.916,0.084
50,0.798,0.202
51,0.708,0.292
52,0.898,0.102
53,0.966,0.034
54,0.742,0.258
55,0.904,0.096
56,0.914,0.086
57,0.988,0.012
58,0.938,0.062
59,0.392,0.608
