,0,1
0,0.624,0.376
1,0.716,0.284
2,0.48,0.52
3,0.142,0.858
4,0.922,0.078
5,0.958,0.042
6,0.162,0.838
7,0.792,0.208
8,0.994,0.006
9,0.95,0.05
10,0.702,0.298
11,0.818,0.182
12,0.482,0.518
13,0.452,0.548
14,0.764,0.236
15,0.844,0.156
16,0.486,0.514
17,0.82,0.18
18,0.4,0.6
19,0.88,0.12
20,0.99,0.01
21,0.966,0.034
22,0.994,0.006
23,0.912,0.088
24,0.626,0.374
25,0.872,0.128
26,0.998,0.002
27,0.408,0.592
28,0.306,0.694
29,0.822,0.178
30,0.146,0.854
31,0.984,0.016
32,0.938,0.062
33,0.98,0.02
34,0.862,0.138
35,0.182,0.818
36,0.988,0.012
37,0.472,0.528
38,0.894,0.106
39,0.98,0.02
40,0.83,0.17
41,0.998,0.002
42,0.992,0.008
